user_id,photo_id,created_at,updated_at,vote_type
57,286,"2016-04-21 19:12:50.507731","2016-04-21 19:12:50.507731",1
58,286,"2016-04-21 19:12:50.517386","2016-04-21 19:12:50.517386",1
59,286,"2016-04-21 19:12:50.526967","2016-04-21 19:12:50.526967",1
60,286,"2016-04-21 19:12:50.547255","2016-04-21 19:12:50.547255",1
61,286,"2016-04-21 19:12:50.556292","2016-04-21 19:12:50.556292",1
45,287,"2016-04-21 19:12:50.566200","2016-04-21 19:12:50.566200",1
46,287,"2016-04-21 19:12:50.576603","2016-04-21 19:12:50.576603",1
47,287,"2016-04-21 19:12:50.587003","2016-04-21 19:12:50.587003",1
48,287,"2016-04-21 19:12:50.596788","2016-04-21 19:12:50.596788",1
49,287,"2016-04-21 19:12:50.605969","2016-04-21 19:12:50.605969",1
50,287,"2016-04-21 19:12:50.615460","2016-04-21 19:12:50.615460",1
51,287,"2016-04-21 19:12:50.624751","2016-04-21 19:12:50.624751",1
52,287,"2016-04-21 19:12:50.634613","2016-04-21 19:12:50.634613",1
53,287,"2016-04-21 19:12:50.647720","2016-04-21 19:12:50.647720",1
54,287,"2016-04-21 19:12:50.657023","2016-04-21 19:12:50.657023",1
55,287,"2016-04-21 19:12:50.666350","2016-04-21 19:12:50.666350",1
56,287,"2016-04-21 19:12:50.676861","2016-04-21 19:12:50.676861",1
57,287,"2016-04-21 19:12:50.686214","2016-04-21 19:12:50.686214",1
58,287,"2016-04-21 19:12:50.696532","2016-04-21 19:12:50.696532",1
59,287,"2016-04-21 19:12:50.705512","2016-04-21 19:12:50.705512",1
60,287,"2016-04-21 19:12:50.721767","2016-04-21 19:12:50.721767",1
61,287,"2016-04-21 19:12:50.731674","2016-04-21 19:12:50.731674",1
45,288,"2016-04-21 19:12:50.747113","2016-04-21 19:12:50.747113",1
46,288,"2016-04-21 19:12:50.764048","2016-04-21 19:12:50.764048",1
47,288,"2016-04-21 19:12:50.773151","2016-04-21 19:12:50.773151",1
48,288,"2016-04-21 19:12:50.788562","2016-04-21 19:12:50.788562",1
49,288,"2016-04-21 19:12:50.803620","2016-04-21 19:12:50.803620",1
50,288,"2016-04-21 19:12:50.813527","2016-04-21 19:12:50.813527",1
51,288,"2016-04-21 19:12:50.822963","2016-04-21 19:12:50.822963",1
52,288,"2016-04-21 19:12:50.834168","2016-04-21 19:12:50.834168",1
53,288,"2016-04-21 19:12:50.843598","2016-04-21 19:12:50.843598",1
54,288,"2016-04-21 19:12:50.853694","2016-04-21 19:12:50.853694",1
55,288,"2016-04-21 19:12:50.863231","2016-04-21 19:12:50.863231",1
56,288,"2016-04-21 19:12:50.872428","2016-04-21 19:12:50.872428",1
57,288,"2016-04-21 19:12:50.882095","2016-04-21 19:12:50.882095",1
58,288,"2016-04-21 19:12:50.891163","2016-04-21 19:12:50.891163",1
59,288,"2016-04-21 19:12:50.900228","2016-04-21 19:12:50.900228",1
60,288,"2016-04-21 19:12:50.915857","2016-04-21 19:12:50.915857",1
61,288,"2016-04-21 19:12:50.925069","2016-04-21 19:12:50.925069",1
45,289,"2016-04-21 19:12:50.934628","2016-04-21 19:12:50.934628",1
46,289,"2016-04-21 19:12:50.950941","2016-04-21 19:12:50.950941",1
47,289,"2016-04-21 19:12:50.962643","2016-04-21 19:12:50.962643",1
48,289,"2016-04-21 19:12:50.979105","2016-04-21 19:12:50.979105",1
49,289,"2016-04-21 19:12:50.989237","2016-04-21 19:12:50.989237",1
50,289,"2016-04-21 19:12:50.998611","2016-04-21 19:12:50.998611",1
51,289,"2016-04-21 19:12:51.019175","2016-04-21 19:12:51.019175",1
52,289,"2016-04-21 19:12:51.034060","2016-04-21 19:12:51.034060",1
53,289,"2016-04-21 19:12:51.043853","2016-04-21 19:12:51.043853",1
54,289,"2016-04-21 19:12:51.056314","2016-04-21 19:12:51.056314",1
55,289,"2016-04-21 19:12:51.065694","2016-04-21 19:12:51.065694",1
56,289,"2016-04-21 19:12:51.075290","2016-04-21 19:12:51.075290",1
57,289,"2016-04-21 19:12:51.084784","2016-04-21 19:12:51.084784",1
58,289,"2016-04-21 19:12:51.093814","2016-04-21 19:12:51.093814",1
59,289,"2016-04-21 19:12:51.102791","2016-04-21 19:12:51.102791",1
60,289,"2016-04-21 19:12:51.118370","2016-04-21 19:12:51.118370",1
61,289,"2016-04-21 19:12:51.127732","2016-04-21 19:12:51.127732",1
45,205,"2016-04-22 03:23:29.174135","2016-04-22 03:23:29.174135",1
46,205,"2016-04-22 03:23:29.187088","2016-04-22 03:23:29.187088",1
47,205,"2016-04-22 03:23:29.196528","2016-04-22 03:23:29.196528",1
48,205,"2016-04-22 03:23:29.212339","2016-04-22 03:23:29.212339",1
49,205,"2016-04-22 03:23:29.221480","2016-04-22 03:23:29.221480",1
50,205,"2016-04-22 03:23:29.230779","2016-04-22 03:23:29.230779",1
51,205,"2016-04-22 03:23:29.240640","2016-04-22 03:23:29.240640",1
52,205,"2016-04-22 03:23:29.250357","2016-04-22 03:23:29.250357",1
53,205,"2016-04-22 03:23:29.277269","2016-04-22 03:23:29.277269",1
54,205,"2016-04-22 03:23:29.295717","2016-04-22 03:23:29.295717",1
55,205,"2016-04-22 03:23:29.310879","2016-04-22 03:23:29.310879",1
56,205,"2016-04-22 03:23:29.326213","2016-04-22 03:23:29.326213",1
57,205,"2016-04-22 03:23:29.341190","2016-04-22 03:23:29.341190",1
58,205,"2016-04-22 03:23:29.349957","2016-04-22 03:23:29.349957",1
59,205,"2016-04-22 03:23:29.359374","2016-04-22 03:23:29.359374",1
60,205,"2016-04-22 03:23:29.369107","2016-04-22 03:23:29.369107",1
61,205,"2016-04-22 03:23:29.378158","2016-04-22 03:23:29.378158",1
62,205,"2016-04-22 03:23:29.388605","2016-04-22 03:23:29.388605",1
63,205,"2016-04-22 03:23:29.398613","2016-04-22 03:23:29.398613",1
64,205,"2016-04-22 03:23:29.413459","2016-04-22 03:23:29.413459",1
65,205,"2016-04-22 03:23:29.434341","2016-04-22 03:23:29.434341",1
66,205,"2016-04-22 03:23:29.448956","2016-04-22 03:23:29.448956",1
67,205,"2016-04-22 03:23:29.460099","2016-04-22 03:23:29.460099",1
68,205,"2016-04-22 03:23:29.470148","2016-04-22 03:23:29.470148",1
69,205,"2016-04-22 03:23:29.480393","2016-04-22 03:23:29.480393",1
70,205,"2016-04-22 03:23:29.489750","2016-04-22 03:23:29.489750",1
71,205,"2016-04-22 03:23:29.512660","2016-04-22 03:23:29.512660",1
72,205,"2016-04-22 03:23:29.521819","2016-04-22 03:23:29.521819",1
73,205,"2016-04-22 03:23:29.531857","2016-04-22 03:23:29.531857",1
74,205,"2016-04-22 03:23:29.547470","2016-04-22 03:23:29.547470",1
75,205,"2016-04-22 03:23:29.559624","2016-04-22 03:23:29.559624",1
76,205,"2016-04-22 03:23:29.569079","2016-04-22 03:23:29.569079",1
77,205,"2016-04-22 03:23:29.587715","2016-04-22 03:23:29.587715",1
78,205,"2016-04-22 03:23:29.597669","2016-04-22 03:23:29.597669",1
79,205,"2016-04-22 03:23:29.611637","2016-04-22 03:23:29.611637",1
80,205,"2016-04-22 03:23:29.621610","2016-04-22 03:23:29.621610",1
81,205,"2016-04-22 03:23:29.631186","2016-04-22 03:23:29.631186",1
82,205,"2016-04-22 03:23:29.640134","2016-04-22 03:23:29.640134",1
83,205,"2016-04-22 03:23:29.649414","2016-04-22 03:23:29.649414",1
84,205,"2016-04-22 03:23:29.669524","2016-04-22 03:23:29.669524",1
45,206,"2016-04-22 03:23:29.690163","2016-04-22 03:23:29.690163",1
46,206,"2016-04-22 03:23:29.700379","2016-04-22 03:23:29.700379",1
47,206,"2016-04-22 03:23:29.710031","2016-04-22 03:23:29.710031",1
48,206,"2016-04-22 03:23:29.719127","2016-04-22 03:23:29.719127",1
49,206,"2016-04-22 03:23:29.728636","2016-04-22 03:23:29.728636",1
50,206,"2016-04-22 03:23:29.738525","2016-04-22 03:23:29.738525",1
51,206,"2016-04-22 03:23:29.747935","2016-04-22 03:23:29.747935",1
52,206,"2016-04-22 03:23:29.763458","2016-04-22 03:23:29.763458",1
53,206,"2016-04-22 03:23:29.773613","2016-04-22 03:23:29.773613",1
54,206,"2016-04-22 03:23:29.783120","2016-04-22 03:23:29.783120",1
55,206,"2016-04-22 03:23:29.793187","2016-04-22 03:23:29.793187",1
56,206,"2016-04-22 03:23:29.805461","2016-04-22 03:23:29.805461",1
57,206,"2016-04-22 03:23:29.814336","2016-04-22 03:23:29.814336",1
58,206,"2016-04-22 03:23:29.823486","2016-04-22 03:23:29.823486",1
59,206,"2016-04-22 03:23:29.833886","2016-04-22 03:23:29.833886",1
60,206,"2016-04-22 03:23:29.842969","2016-04-22 03:23:29.842969",1
61,206,"2016-04-22 03:23:29.852586","2016-04-22 03:23:29.852586",1
62,206,"2016-04-22 03:23:29.862480","2016-04-22 03:23:29.862480",1
63,206,"2016-04-22 03:23:29.871716","2016-04-22 03:23:29.871716",1
64,206,"2016-04-22 03:23:29.888088","2016-04-22 03:23:29.888088",1
65,206,"2016-04-22 03:23:29.898378","2016-04-22 03:23:29.898378",1
66,206,"2016-04-22 03:23:29.914029","2016-04-22 03:23:29.914029",1
67,206,"2016-04-22 03:23:29.935599","2016-04-22 03:23:29.935599",1
68,206,"2016-04-22 03:23:29.950205","2016-04-22 03:23:29.950205",1
69,206,"2016-04-22 03:23:29.960024","2016-04-22 03:23:29.960024",1
70,206,"2016-04-22 03:23:29.968818","2016-04-22 03:23:29.968818",1
71,206,"2016-04-22 03:23:29.979729","2016-04-22 03:23:29.979729",1
72,206,"2016-04-22 03:23:29.995414","2016-04-22 03:23:29.995414",1
73,206,"2016-04-22 03:23:30.010741","2016-04-22 03:23:30.010741",1
74,206,"2016-04-22 03:23:30.038237","2016-04-22 03:23:30.038237",1
75,206,"2016-04-22 03:23:30.048528","2016-04-22 03:23:30.048528",1
76,206,"2016-04-22 03:23:30.057561","2016-04-22 03:23:30.057561",1
77,206,"2016-04-22 03:23:30.066528","2016-04-22 03:23:30.066528",1
78,206,"2016-04-22 03:23:30.075799","2016-04-22 03:23:30.075799",1
79,206,"2016-04-22 03:23:30.085087","2016-04-22 03:23:30.085087",1
80,206,"2016-04-22 03:23:30.105391","2016-04-22 03:23:30.105391",1
81,206,"2016-04-22 03:23:30.125376","2016-04-22 03:23:30.125376",1
82,206,"2016-04-22 03:23:30.135594","2016-04-22 03:23:30.135594",1
83,206,"2016-04-22 03:23:30.144754","2016-04-22 03:23:30.144754",1
84,206,"2016-04-22 03:23:30.160494","2016-04-22 03:23:30.160494",1
45,207,"2016-04-22 03:23:30.169861","2016-04-22 03:23:30.169861",1
46,207,"2016-04-22 03:23:30.178858","2016-04-22 03:23:30.178858",1
47,207,"2016-04-22 03:23:30.189939","2016-04-22 03:23:30.189939",1
48,207,"2016-04-22 03:23:30.200127","2016-04-22 03:23:30.200127",1
49,207,"2016-04-22 03:23:30.215147","2016-04-22 03:23:30.215147",1
50,207,"2016-04-22 03:23:30.230973","2016-04-22 03:23:30.230973",1
51,207,"2016-04-22 03:23:30.241488","2016-04-22 03:23:30.241488",1
52,207,"2016-04-22 03:23:30.251425","2016-04-22 03:23:30.251425",1
53,207,"2016-04-22 03:23:30.260554","2016-04-22 03:23:30.260554",1
54,207,"2016-04-22 03:23:30.270341","2016-04-22 03:23:30.270341",1
55,207,"2016-04-22 03:23:30.280329","2016-04-22 03:23:30.280329",1
56,207,"2016-04-22 03:23:30.289290","2016-04-22 03:23:30.289290",1
57,207,"2016-04-22 03:23:30.299629","2016-04-22 03:23:30.299629",1
58,207,"2016-04-22 03:23:30.311703","2016-04-22 03:23:30.311703",1
59,207,"2016-04-22 03:23:30.321854","2016-04-22 03:23:30.321854",1
60,207,"2016-04-22 03:23:30.330928","2016-04-22 03:23:30.330928",1
61,207,"2016-04-22 03:23:30.340718","2016-04-22 03:23:30.340718",1
62,207,"2016-04-22 03:23:30.349866","2016-04-22 03:23:30.349866",1
63,207,"2016-04-22 03:23:30.358815","2016-04-22 03:23:30.358815",1
64,207,"2016-04-22 03:23:30.368455","2016-04-22 03:23:30.368455",1
65,207,"2016-04-22 03:23:30.377958","2016-04-22 03:23:30.377958",1
66,207,"2016-04-22 03:23:30.388123","2016-04-22 03:23:30.388123",1
67,207,"2016-04-22 03:23:30.396974","2016-04-22 03:23:30.396974",1
68,207,"2016-04-22 03:23:30.406283","2016-04-22 03:23:30.406283",1
69,207,"2016-04-22 03:23:30.425044","2016-04-22 03:23:30.425044",1
70,207,"2016-04-22 03:23:30.440534","2016-04-22 03:23:30.440534",1
71,207,"2016-04-22 03:23:30.456683","2016-04-22 03:23:30.456683",1
72,207,"2016-04-22 03:23:30.466726","2016-04-22 03:23:30.466726",1
73,207,"2016-04-22 03:23:30.476384","2016-04-22 03:23:30.476384",1
74,207,"2016-04-22 03:23:30.485606","2016-04-22 03:23:30.485606",1
75,207,"2016-04-22 03:23:30.495422","2016-04-22 03:23:30.495422",1
76,207,"2016-04-22 03:23:30.506556","2016-04-22 03:23:30.506556",1
77,207,"2016-04-22 03:23:30.516442","2016-04-22 03:23:30.516442",1
78,207,"2016-04-22 03:23:30.526687","2016-04-22 03:23:30.526687",1
79,207,"2016-04-22 03:23:30.536688","2016-04-22 03:23:30.536688",1
80,207,"2016-04-22 03:23:30.545481","2016-04-22 03:23:30.545481",1
81,207,"2016-04-22 03:23:30.555470","2016-04-22 03:23:30.555470",1
82,207,"2016-04-22 03:23:30.565218","2016-04-22 03:23:30.565218",1
83,207,"2016-04-22 03:23:30.581301","2016-04-22 03:23:30.581301",1
84,207,"2016-04-22 03:23:30.590752","2016-04-22 03:23:30.590752",1
45,208,"2016-04-22 03:23:30.600583","2016-04-22 03:23:30.600583",1
46,208,"2016-04-22 03:23:30.617135","2016-04-22 03:23:30.617135",1
47,208,"2016-04-22 03:23:30.654936","2016-04-22 03:23:30.654936",1
48,208,"2016-04-22 03:23:30.669745","2016-04-22 03:23:30.669745",1
49,208,"2016-04-22 03:23:30.679529","2016-04-22 03:23:30.679529",1
50,208,"2016-04-22 03:23:30.690017","2016-04-22 03:23:30.690017",1
51,208,"2016-04-22 03:23:30.707257","2016-04-22 03:23:30.707257",1
52,208,"2016-04-22 03:23:30.716538","2016-04-22 03:23:30.716538",1
53,208,"2016-04-22 03:23:30.739770","2016-04-22 03:23:30.739770",1
54,208,"2016-04-22 03:23:30.749780","2016-04-22 03:23:30.749780",1
55,208,"2016-04-22 03:23:30.765553","2016-04-22 03:23:30.765553",1
56,208,"2016-04-22 03:23:30.786262","2016-04-22 03:23:30.786262",1
57,208,"2016-04-22 03:23:30.812702","2016-04-22 03:23:30.812702",1
58,208,"2016-04-22 03:23:30.827605","2016-04-22 03:23:30.827605",1
59,208,"2016-04-22 03:23:30.837426","2016-04-22 03:23:30.837426",1
60,208,"2016-04-22 03:23:30.846523","2016-04-22 03:23:30.846523",1
61,208,"2016-04-22 03:23:30.856344","2016-04-22 03:23:30.856344",1
62,208,"2016-04-22 03:23:30.866099","2016-04-22 03:23:30.866099",1
63,208,"2016-04-22 03:23:30.875334","2016-04-22 03:23:30.875334",1
64,208,"2016-04-22 03:23:30.885466","2016-04-22 03:23:30.885466",1
65,208,"2016-04-22 03:23:30.908324","2016-04-22 03:23:30.908324",1
66,208,"2016-04-22 03:23:30.918641","2016-04-22 03:23:30.918641",1
67,208,"2016-04-22 03:23:30.927983","2016-04-22 03:23:30.927983",1
68,208,"2016-04-22 03:23:30.943832","2016-04-22 03:23:30.943832",1
69,208,"2016-04-22 03:23:30.957803","2016-04-22 03:23:30.957803",1
70,208,"2016-04-22 03:23:30.967318","2016-04-22 03:23:30.967318",1
71,208,"2016-04-22 03:23:30.976503","2016-04-22 03:23:30.976503",1
72,208,"2016-04-22 03:23:30.986371","2016-04-22 03:23:30.986371",1
73,208,"2016-04-22 03:23:30.996591","2016-04-22 03:23:30.996591",1
74,208,"2016-04-22 03:23:31.005678","2016-04-22 03:23:31.005678",1
75,208,"2016-04-22 03:23:31.016851","2016-04-22 03:23:31.016851",1
76,208,"2016-04-22 03:23:31.025870","2016-04-22 03:23:31.025870",1
77,208,"2016-04-22 03:23:31.035071","2016-04-22 03:23:31.035071",1
78,208,"2016-04-22 03:23:31.045447","2016-04-22 03:23:31.045447",1
79,208,"2016-04-22 03:23:31.055067","2016-04-22 03:23:31.055067",1
80,208,"2016-04-22 03:23:31.066037","2016-04-22 03:23:31.066037",1
81,208,"2016-04-22 03:23:31.077136","2016-04-22 03:23:31.077136",1
82,208,"2016-04-22 03:23:31.086327","2016-04-22 03:23:31.086327",1
83,208,"2016-04-22 03:23:31.095169","2016-04-22 03:23:31.095169",1
84,208,"2016-04-22 03:23:31.105056","2016-04-22 03:23:31.105056",1
45,209,"2016-04-22 03:23:31.114890","2016-04-22 03:23:31.114890",1
46,209,"2016-04-22 03:23:31.130413","2016-04-22 03:23:31.130413",1
47,209,"2016-04-22 03:23:31.139614","2016-04-22 03:23:31.139614",1
48,209,"2016-04-22 03:23:31.149621","2016-04-22 03:23:31.149621",1
49,209,"2016-04-22 03:23:31.158959","2016-04-22 03:23:31.158959",1
50,209,"2016-04-22 03:23:31.168471","2016-04-22 03:23:31.168471",1
51,209,"2016-04-22 03:23:31.177933","2016-04-22 03:23:31.177933",1
52,209,"2016-04-22 03:23:31.187276","2016-04-22 03:23:31.187276",1
53,209,"2016-04-22 03:23:31.196390","2016-04-22 03:23:31.196390",1
54,209,"2016-04-22 03:23:31.206091","2016-04-22 03:23:31.206091",1
55,209,"2016-04-22 03:23:31.215960","2016-04-22 03:23:31.215960",1
56,209,"2016-04-22 03:23:31.230388","2016-04-22 03:23:31.230388",1
57,209,"2016-04-22 03:23:31.250715","2016-04-22 03:23:31.250715",1
58,209,"2016-04-22 03:23:31.260283","2016-04-22 03:23:31.260283",1
59,209,"2016-04-22 03:23:31.276321","2016-04-22 03:23:31.276321",1
60,209,"2016-04-22 03:23:31.285287","2016-04-22 03:23:31.285287",1
61,209,"2016-04-22 03:23:31.294668","2016-04-22 03:23:31.294668",1
62,209,"2016-04-22 03:23:31.316314","2016-04-22 03:23:31.316314",1
63,209,"2016-04-22 03:23:31.324650","2016-04-22 03:23:31.324650",1
64,209,"2016-04-22 03:23:31.339959","2016-04-22 03:23:31.339959",1
65,209,"2016-04-22 03:23:31.349274","2016-04-22 03:23:31.349274",1
66,209,"2016-04-22 03:23:31.368655","2016-04-22 03:23:31.368655",1
67,209,"2016-04-22 03:23:31.383873","2016-04-22 03:23:31.383873",1
68,209,"2016-04-22 03:23:31.392975","2016-04-22 03:23:31.392975",1
69,209,"2016-04-22 03:23:31.401703","2016-04-22 03:23:31.401703",1
70,209,"2016-04-22 03:23:31.411515","2016-04-22 03:23:31.411515",1
71,209,"2016-04-22 03:23:31.420586","2016-04-22 03:23:31.420586",1
72,209,"2016-04-22 03:23:31.429880","2016-04-22 03:23:31.429880",1
73,209,"2016-04-22 03:23:31.439062","2016-04-22 03:23:31.439062",1
74,209,"2016-04-22 03:23:31.448491","2016-04-22 03:23:31.448491",1
75,209,"2016-04-22 03:23:31.458131","2016-04-22 03:23:31.458131",1
76,209,"2016-04-22 03:23:31.476626","2016-04-22 03:23:31.476626",1
77,209,"2016-04-22 03:23:31.491521","2016-04-22 03:23:31.491521",1
78,209,"2016-04-22 03:23:31.514672","2016-04-22 03:23:31.514672",1
79,209,"2016-04-22 03:23:31.529538","2016-04-22 03:23:31.529538",1
80,209,"2016-04-22 03:23:31.539269","2016-04-22 03:23:31.539269",1
81,209,"2016-04-22 03:23:31.548887","2016-04-22 03:23:31.548887",1
82,209,"2016-04-22 03:23:31.557791","2016-04-22 03:23:31.557791",1
83,209,"2016-04-22 03:23:31.573734","2016-04-22 03:23:31.573734",1
84,209,"2016-04-22 03:23:31.582897","2016-04-22 03:23:31.582897",1
45,210,"2016-04-22 03:23:31.592201","2016-04-22 03:23:31.592201",1
46,210,"2016-04-22 03:23:31.604114","2016-04-22 03:23:31.604114",1
47,210,"2016-04-22 03:23:31.615506","2016-04-22 03:23:31.615506",1
48,210,"2016-04-22 03:23:31.625116","2016-04-22 03:23:31.625116",1
49,210,"2016-04-22 03:23:31.634465","2016-04-22 03:23:31.634465",1
50,210,"2016-04-22 03:23:31.643758","2016-04-22 03:23:31.643758",1
51,210,"2016-04-22 03:23:31.652805","2016-04-22 03:23:31.652805",1
52,210,"2016-04-22 03:23:31.662192","2016-04-22 03:23:31.662192",1
53,210,"2016-04-22 03:23:31.671789","2016-04-22 03:23:31.671789",1
54,210,"2016-04-22 03:23:31.681788","2016-04-22 03:23:31.681788",1
55,210,"2016-04-22 03:23:31.692229","2016-04-22 03:23:31.692229",1
56,210,"2016-04-22 03:23:31.705889","2016-04-22 03:23:31.705889",1
57,210,"2016-04-22 03:23:31.716291","2016-04-22 03:23:31.716291",1
58,210,"2016-04-22 03:23:31.725855","2016-04-22 03:23:31.725855",1
59,210,"2016-04-22 03:23:31.734769","2016-04-22 03:23:31.734769",1
60,210,"2016-04-22 03:23:31.757538","2016-04-22 03:23:31.757538",1
61,210,"2016-04-22 03:23:31.772477","2016-04-22 03:23:31.772477",1
62,210,"2016-04-22 03:23:31.791809","2016-04-22 03:23:31.791809",1
63,210,"2016-04-22 03:23:31.806688","2016-04-22 03:23:31.806688",1
64,210,"2016-04-22 03:23:31.816228","2016-04-22 03:23:31.816228",1
65,210,"2016-04-22 03:23:31.825329","2016-04-22 03:23:31.825329",1
66,210,"2016-04-22 03:23:31.834538","2016-04-22 03:23:31.834538",1
67,210,"2016-04-22 03:23:31.844001","2016-04-22 03:23:31.844001",1
68,210,"2016-04-22 03:23:31.852857","2016-04-22 03:23:31.852857",1
69,210,"2016-04-22 03:23:31.862759","2016-04-22 03:23:31.862759",1
70,210,"2016-04-22 03:23:31.879492","2016-04-22 03:23:31.879492",1
71,210,"2016-04-22 03:23:31.888177","2016-04-22 03:23:31.888177",1
72,210,"2016-04-22 03:23:31.897295","2016-04-22 03:23:31.897295",1
73,210,"2016-04-22 03:23:31.906468","2016-04-22 03:23:31.906468",1
74,210,"2016-04-22 03:23:31.916045","2016-04-22 03:23:31.916045",1
75,210,"2016-04-22 03:23:31.926287","2016-04-22 03:23:31.926287",1
76,210,"2016-04-22 03:23:31.935407","2016-04-22 03:23:31.935407",1
77,210,"2016-04-22 03:23:31.944928","2016-04-22 03:23:31.944928",1
78,210,"2016-04-22 03:23:31.954699","2016-04-22 03:23:31.954699",1
79,210,"2016-04-22 03:23:31.970913","2016-04-22 03:23:31.970913",1
80,210,"2016-04-22 03:23:31.986096","2016-04-22 03:23:31.986096",1
81,210,"2016-04-22 03:23:31.998659","2016-04-22 03:23:31.998659",1
82,210,"2016-04-22 03:23:32.015078","2016-04-22 03:23:32.015078",1
83,210,"2016-04-22 03:23:32.029828","2016-04-22 03:23:32.029828",1
84,210,"2016-04-22 03:23:32.044496","2016-04-22 03:23:32.044496",1
45,211,"2016-04-22 03:23:32.053101","2016-04-22 03:23:32.053101",1
46,211,"2016-04-22 03:23:32.062615","2016-04-22 03:23:32.062615",1
47,211,"2016-04-22 03:23:32.072227","2016-04-22 03:23:32.072227",1
48,211,"2016-04-22 03:23:32.088434","2016-04-22 03:23:32.088434",1
49,211,"2016-04-22 03:23:32.098689","2016-04-22 03:23:32.098689",1
50,211,"2016-04-22 03:23:32.108423","2016-04-22 03:23:32.108423",1
51,211,"2016-04-22 03:23:32.120057","2016-04-22 03:23:32.120057",1
52,211,"2016-04-22 03:23:32.136299","2016-04-22 03:23:32.136299",1
53,211,"2016-04-22 03:23:32.145885","2016-04-22 03:23:32.145885",1
54,211,"2016-04-22 03:23:32.154663","2016-04-22 03:23:32.154663",1
55,211,"2016-04-22 03:23:32.169540","2016-04-22 03:23:32.169540",1
56,211,"2016-04-22 03:23:32.198302","2016-04-22 03:23:32.198302",1
57,211,"2016-04-22 03:23:32.213527","2016-04-22 03:23:32.213527",1
58,211,"2016-04-22 03:23:32.222626","2016-04-22 03:23:32.222626",1
59,211,"2016-04-22 03:23:32.238205","2016-04-22 03:23:32.238205",1
60,211,"2016-04-22 03:23:32.248263","2016-04-22 03:23:32.248263",1
61,211,"2016-04-22 03:23:32.257112","2016-04-22 03:23:32.257112",1
62,211,"2016-04-22 03:23:32.266488","2016-04-22 03:23:32.266488",1
63,211,"2016-04-22 03:23:32.275670","2016-04-22 03:23:32.275670",1
64,211,"2016-04-22 03:23:32.285059","2016-04-22 03:23:32.285059",1
65,211,"2016-04-22 03:23:32.294400","2016-04-22 03:23:32.294400",1
66,211,"2016-04-22 03:23:32.308482","2016-04-22 03:23:32.308482",1
67,211,"2016-04-22 03:23:32.318092","2016-04-22 03:23:32.318092",1
68,211,"2016-04-22 03:23:32.328061","2016-04-22 03:23:32.328061",1
69,211,"2016-04-22 03:23:32.337251","2016-04-22 03:23:32.337251",1
70,211,"2016-04-22 03:23:32.348098","2016-04-22 03:23:32.348098",1
71,211,"2016-04-22 03:23:32.356749","2016-04-22 03:23:32.356749",1
72,211,"2016-04-22 03:23:32.366713","2016-04-22 03:23:32.366713",1
73,211,"2016-04-22 03:23:32.375317","2016-04-22 03:23:32.375317",1
74,211,"2016-04-22 03:23:32.390012","2016-04-22 03:23:32.390012",1
75,211,"2016-04-22 03:23:32.400053","2016-04-22 03:23:32.400053",1
76,211,"2016-04-22 03:23:32.418414","2016-04-22 03:23:32.418414",1
77,211,"2016-04-22 03:23:32.428131","2016-04-22 03:23:32.428131",1
78,211,"2016-04-22 03:23:32.437923","2016-04-22 03:23:32.437923",1
79,211,"2016-04-22 03:23:32.446969","2016-04-22 03:23:32.446969",1
80,211,"2016-04-22 03:23:32.463584","2016-04-22 03:23:32.463584",1
81,211,"2016-04-22 03:23:32.484944","2016-04-22 03:23:32.484944",1
82,211,"2016-04-22 03:23:32.494417","2016-04-22 03:23:32.494417",1
83,211,"2016-04-22 03:23:32.504787","2016-04-22 03:23:32.504787",1
84,211,"2016-04-22 03:23:32.515411","2016-04-22 03:23:32.515411",1
45,212,"2016-04-22 03:23:32.525790","2016-04-22 03:23:32.525790",1
46,212,"2016-04-22 03:23:32.535541","2016-04-22 03:23:32.535541",1
47,212,"2016-04-22 03:23:32.544740","2016-04-22 03:23:32.544740",1
48,212,"2016-04-22 03:23:32.555540","2016-04-22 03:23:32.555540",1
49,212,"2016-04-22 03:23:32.565874","2016-04-22 03:23:32.565874",1
50,212,"2016-04-22 03:23:32.575625","2016-04-22 03:23:32.575625",1
51,212,"2016-04-22 03:23:32.591077","2016-04-22 03:23:32.591077",1
52,212,"2016-04-22 03:23:32.600127","2016-04-22 03:23:32.600127",1
53,212,"2016-04-22 03:23:32.610775","2016-04-22 03:23:32.610775",1
54,212,"2016-04-22 03:23:32.630206","2016-04-22 03:23:32.630206",1
55,212,"2016-04-22 03:23:32.646846","2016-04-22 03:23:32.646846",1
56,212,"2016-04-22 03:23:32.662352","2016-04-22 03:23:32.662352",1
57,212,"2016-04-22 03:23:32.671957","2016-04-22 03:23:32.671957",1
58,212,"2016-04-22 03:23:32.682079","2016-04-22 03:23:32.682079",1
59,212,"2016-04-22 03:23:32.691240","2016-04-22 03:23:32.691240",1
60,212,"2016-04-22 03:23:32.700198","2016-04-22 03:23:32.700198",1
61,212,"2016-04-22 03:23:32.709978","2016-04-22 03:23:32.709978",1
62,212,"2016-04-22 03:23:32.719916","2016-04-22 03:23:32.719916",1
63,212,"2016-04-22 03:23:32.729894","2016-04-22 03:23:32.729894",1
64,212,"2016-04-22 03:23:32.745394","2016-04-22 03:23:32.745394",1
65,212,"2016-04-22 03:23:32.765518","2016-04-22 03:23:32.765518",1
66,212,"2016-04-22 03:23:32.780195","2016-04-22 03:23:32.780195",1
